UnixTime,BattT,BFGcurrent
1701917145,33.05,0.20
1701917160,33.05,0.20
1701917175,33.05,0.20
1701917190,33.05,0.20
1701917205,33.05,3.32
1701917220,33.05,0.20
1701917235,33.05,3.32
1701917250,33.05,6.45
1701917265,33.05,0.20
1701917280,33.05,0.20
1701917295,33.05,3.32
1701917310,33.05,3.32
1701917325,33.05,3.32
1701917340,33.05,3.32
1701917355,33.05,0.20
1701917370,33.05,0.20
1701917385,33.30,0.20
1701917400,33.30,-2.93
1701917415,33.30,0.20
1701917430,33.30,3.32
1701917445,33.30,0.20
1701917460,33.30,3.32
1701917475,33.30,3.32
1701917490,33.30,3.32
1701917505,33.30,-2.93
1701917520,33.30,0.20
1701917535,33.30,0.20
1701917550,33.30,3.32
1701917565,33.30,3.32
1701917580,33.30,3.32
1701917595,33.55,3.32
1701917610,33.55,0.20
1701917625,33.55,0.20
1701917640,33.55,0.20
1701917655,33.55,6.45
1701917670,33.55,0.20
1701917685,33.55,0.20
1701917700,33.55,3.32
1701917715,33.55,0.20
1701917730,33.55,0.20
1701917745,33.55,3.32
1701917760,33.55,0.20
1701917775,33.55,0.20
1701917790,33.55,6.45
1701917805,33.55,6.45
1701917820,33.80,-2.93
1701917835,33.80,0.20
1701917850,33.80,0.20
1701917865,33.80,-77.93
1701917880,33.55,-71.68
1701917895,33.30,-84.18
1701917910,33.30,-74.81
1701917925,33.05,-74.81
1701917940,33.05,-84.18
1701917955,32.81,-74.81
1701917970,32.81,-87.31
1701917985,32.81,-87.31
1701918000,32.81,-74.81
1701918015,32.56,-87.31
1701918030,32.56,-74.81
1701918045,32.56,-84.18
1701918060,32.56,-87.31
1701918075,32.31,-84.18
1701918090,32.31,-87.31
1701918105,32.31,-77.93
1701918120,32.31,-77.93
1701918134,32.31,-77.93
1701918149,32.31,-99.81
1701918164,32.31,-77.93
1701918179,32.31,-77.93
1701918194,32.31,-84.18
1701918209,32.31,-74.81
1701918224,32.31,-87.31
1701918239,32.06,-84.18
1701918254,32.06,-87.31
1701918269,32.06,-84.18
1701918284,32.06,-74.81
1701918299,32.06,-90.43
1701918314,32.06,-90.43
1701918329,32.06,-74.81
1701918344,32.06,-77.93
1701918359,32.06,-84.18
1701918374,31.81,-74.81
1701918389,31.81,-87.31
1701918404,31.81,-87.31
1701918419,31.81,-74.81
1701918434,31.81,-87.31
1701918449,31.81,-77.93
1701918464,31.81,-77.93
1701918479,32.31,1131.48
1701918494,32.56,375.21
1701918509,32.81,187.70
1701918524,33.05,112.70
1701918539,33.05,78.32
1701918554,33.05,59.57
1701918569,33.30,47.07
1701918584,33.30,40.82
1701918599,33.30,34.57
1701918614,33.30,25.20
1701918629,33.55,18.95
1701918644,33.55,18.95
1701918659,33.55,18.95
1701918674,33.55,12.70
1701918689,33.55,9.57
1701918704,33.80,12.70
1701918719,33.80,9.57
1701918734,33.80,12.70
1701918749,33.80,9.57
1701918764,33.80,6.45
1701918779,33.80,9.57
1701918794,33.80,6.45
1701918809,34.05,9.57
1701918824,34.05,6.45
1701918839,34.05,6.45
1701918854,34.05,6.45
1701918869,34.05,6.45
1701918884,34.05,9.57
1701918899,34.05,6.45
1701918914,34.05,0.20
1701918929,34.05,6.45
1701918944,34.05,9.57
1701918959,34.30,3.32
1701918974,34.30,3.32
1701918989,34.30,6.45
1701919004,34.30,0.20
1701919019,34.30,3.32
1701919034,34.30,6.45
1701919049,34.30,3.32
1701919064,34.30,3.32
1701919079,34.30,3.32
1701919094,34.30,3.32
